# CREATED BY GENE DIAGNOSTICS TOOL on Sat Dec 12 23:02:21 2020
# diag: timetrace, run(s): 0012, time window: 0-1500(1472 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAM_HP_scan/LHD_s0.25_alpha-pi20_npol3_nz0768/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9998E-01  0.0000E+00
  1.0200E+00  8.8044E-01 -5.6061E-03
  2.0400E+00  7.2120E-01 -9.5140E-03
  3.0600E+00  5.0545E-01 -1.1643E-02
  4.0800E+00  2.8050E-01 -1.1662E-02
  5.1000E+00  7.9767E-02 -9.7270E-03
  6.1200E+00 -7.4508E-02 -6.2378E-03
  7.1400E+00 -1.7207E-01 -1.8617E-03
  8.1600E+00 -2.1425E-01  2.6207E-03
  9.1800E+00 -2.0978E-01  6.4768E-03
  1.0200E+01 -1.7183E-01  9.1739E-03
  1.1220E+01 -1.1534E-01  1.0437E-02
  1.2240E+01 -5.4060E-02  1.0255E-02
  1.3260E+01  2.0694E-03  8.9049E-03
  1.4280E+01  4.5767E-02  6.8128E-03
  1.5300E+01  6.8953E-02  4.1839E-03
  1.6320E+01  7.9498E-02  2.1303E-03
  1.7340E+01  7.6774E-02  2.1537E-04
  1.8360E+01  6.4916E-02 -9.0659E-04
  1.9380E+01  5.2866E-02 -1.5912E-03
  2.0400E+01  4.0298E-02 -1.8576E-03
  2.1420E+01  3.4221E-02 -2.0565E-03
  2.2440E+01  3.5706E-02 -2.3701E-03
  2.3460E+01  4.4869E-02 -3.0134E-03
  2.4480E+01  5.9843E-02 -4.0439E-03
  2.5500E+01  7.7870E-02 -5.3959E-03
  2.6520E+01  9.5980E-02 -6.9007E-03
  2.7540E+01  1.1143E-01 -8.3006E-03
  2.8560E+01  1.2208E-01 -9.3277E-03
  2.9580E+01  1.2598E-01 -9.8307E-03
  3.0600E+01  1.2375E-01 -9.6703E-03
  3.1620E+01  1.1588E-01 -8.7387E-03
  3.2640E+01  1.0302E-01 -7.2939E-03
  3.3660E+01  8.7256E-02 -5.3691E-03
  3.4680E+01  7.1291E-02 -3.1390E-03
  3.5700E+01  5.6280E-02 -1.0186E-03
  3.6720E+01  4.2955E-02  1.0015E-03
  3.7740E+01  3.3402E-02  2.6783E-03
  3.8760E+01  2.7010E-02  3.8345E-03
  3.9780E+01  2.4117E-02  4.4428E-03
  4.0800E+01  2.3708E-02  4.4612E-03
  4.1820E+01  2.5310E-02  4.0498E-03
  4.2840E+01  2.8464E-02  3.3894E-03
  4.3860E+01  3.2697E-02  2.5538E-03
  4.4880E+01  3.7581E-02  1.6510E-03
  4.5900E+01  4.2119E-02  6.0749E-04
  4.6920E+01  4.6161E-02 -4.9663E-04
  4.7940E+01  4.8755E-02 -1.5796E-03
