# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar 17 16:28:01 2021
# diag: timetrace, run(s): 0002, time window: 0-1000(1431 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAMZF_convergence/w7x_surface/scanfiles0002/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9997E-01  0.0000E+00
  6.9920E-01  9.9007E-01 -4.9264E-04
  1.3984E+00  9.6404E-01 -9.1248E-04
  2.0976E+00  9.2946E-01 -1.2513E-03
  2.7968E+00  8.9359E-01 -1.5349E-03
  3.4960E+00  8.6137E-01 -1.8035E-03
  4.1952E+00  8.3500E-01 -2.0804E-03
  4.8944E+00  8.1455E-01 -2.3687E-03
  5.5936E+00  7.9885E-01 -2.6626E-03
  6.2928E+00  7.8629E-01 -2.9554E-03
  6.9920E+00  7.7536E-01 -3.2422E-03
  7.6912E+00  7.6492E-01 -3.5191E-03
  8.3904E+00  7.5430E-01 -3.7829E-03
  9.0896E+00  7.4325E-01 -4.0309E-03
  9.7888E+00  7.3183E-01 -4.2610E-03
  1.0488E+01  7.2024E-01 -4.4716E-03
  1.1187E+01  7.0876E-01 -4.6619E-03
  1.1886E+01  6.9762E-01 -4.8320E-03
  1.2586E+01  6.8701E-01 -4.9832E-03
  1.3285E+01  6.7707E-01 -5.1175E-03
  1.3984E+01  6.6787E-01 -5.2370E-03
  1.4683E+01  6.5944E-01 -5.3444E-03
  1.5382E+01  6.5179E-01 -5.4429E-03
  1.6082E+01  6.4493E-01 -5.5358E-03
  1.6781E+01  6.3884E-01 -5.6261E-03
  1.7480E+01  6.3351E-01 -5.7163E-03
  1.8179E+01  6.2893E-01 -5.8092E-03
  1.8878E+01  6.2509E-01 -5.9073E-03
  1.9578E+01  6.2197E-01 -6.0135E-03
  2.0277E+01  6.1956E-01 -6.1294E-03
  2.0976E+01  6.1780E-01 -6.2557E-03
  2.1675E+01  6.1666E-01 -6.3933E-03
  2.2374E+01  6.1610E-01 -6.5429E-03
  2.3074E+01  6.1607E-01 -6.7048E-03
  2.3773E+01  6.1650E-01 -6.8790E-03
  2.4472E+01  6.1735E-01 -7.0648E-03
  2.5171E+01  6.1855E-01 -7.2618E-03
  2.5870E+01  6.2005E-01 -7.4693E-03
  2.6570E+01  6.2179E-01 -7.6863E-03
  2.7269E+01  6.2370E-01 -7.9111E-03
  2.7968E+01  6.2574E-01 -8.1418E-03
  2.8667E+01  6.2783E-01 -8.3769E-03
  2.9366E+01  6.2994E-01 -8.6149E-03
  3.0066E+01  6.3202E-01 -8.8547E-03
  3.0765E+01  6.3402E-01 -9.0953E-03
  3.1464E+01  6.3593E-01 -9.3357E-03
  3.2163E+01  6.3770E-01 -9.5752E-03
  3.2862E+01  6.3933E-01 -9.8125E-03
  3.3562E+01  6.4078E-01 -1.0046E-02
  3.4261E+01  6.4204E-01 -1.0275E-02
  3.4960E+01  6.4310E-01 -1.0499E-02
  3.5659E+01  6.4395E-01 -1.0717E-02
  3.6358E+01  6.4460E-01 -1.0930E-02
  3.7058E+01  6.4503E-01 -1.1137E-02
  3.7757E+01  6.4526E-01 -1.1339E-02
