# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar 17 16:27:36 2021
# diag: timetrace, run(s): 0001, time window: 0-1000(1382 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAMZF_convergence/w7x_surface/scanfiles0002/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9993E-01  0.0000E+00
  7.2400E-01  9.9221E-01 -4.6839E-03
  1.4480E+00  9.7159E-01 -9.2253E-03
  2.1720E+00  9.4340E-01 -1.3526E-02
  2.8960E+00  9.1326E-01 -1.7547E-02
  3.6200E+00  8.8544E-01 -2.1300E-02
  4.3440E+00  8.6209E-01 -2.4827E-02
  5.0680E+00  8.4339E-01 -2.8177E-02
  5.7920E+00  8.2798E-01 -3.1389E-02
  6.5160E+00  8.1396E-01 -3.4486E-02
  7.2400E+00  7.9970E-01 -3.7472E-02
  7.9640E+00  7.8435E-01 -4.0341E-02
  8.6880E+00  7.6782E-01 -4.3081E-02
  9.4120E+00  7.5046E-01 -4.5681E-02
  1.0136E+01  7.3286E-01 -4.8138E-02
  1.0860E+01  7.1566E-01 -5.0453E-02
  1.1584E+01  6.9947E-01 -5.2636E-02
  1.2308E+01  6.8461E-01 -5.4698E-02
  1.3032E+01  6.7117E-01 -5.6654E-02
  1.3756E+01  6.5904E-01 -5.8518E-02
  1.4480E+01  6.4814E-01 -6.0302E-02
  1.5204E+01  6.3841E-01 -6.2018E-02
  1.5928E+01  6.2975E-01 -6.3677E-02
  1.6652E+01  6.2205E-01 -6.5286E-02
  1.7376E+01  6.1525E-01 -6.6856E-02
  1.8100E+01  6.0936E-01 -6.8394E-02
  1.8824E+01  6.0438E-01 -6.9909E-02
  1.9548E+01  6.0024E-01 -7.1407E-02
  2.0272E+01  5.9684E-01 -7.2897E-02
  2.0996E+01  5.9410E-01 -7.4382E-02
  2.1720E+01  5.9197E-01 -7.5869E-02
  2.2444E+01  5.9037E-01 -7.7361E-02
  2.3168E+01  5.8919E-01 -7.8861E-02
  2.3892E+01  5.8833E-01 -8.0372E-02
  2.4616E+01  5.8773E-01 -8.1894E-02
  2.5340E+01  5.8732E-01 -8.3430E-02
  2.6064E+01  5.8703E-01 -8.4978E-02
  2.6788E+01  5.8675E-01 -8.6537E-02
  2.7512E+01  5.8641E-01 -8.8107E-02
  2.8236E+01  5.8599E-01 -8.9684E-02
  2.8960E+01  5.8543E-01 -9.1268E-02
  2.9684E+01  5.8464E-01 -9.2855E-02
  3.0408E+01  5.8358E-01 -9.4442E-02
  3.1132E+01  5.8221E-01 -9.6025E-02
  3.1856E+01  5.8052E-01 -9.7601E-02
  3.2580E+01  5.7849E-01 -9.9166E-02
  3.3304E+01  5.7607E-01 -1.0072E-01
  3.4028E+01  5.7327E-01 -1.0225E-01
  3.4752E+01  5.7008E-01 -1.0376E-01
  3.5476E+01  5.6654E-01 -1.0524E-01
  3.6200E+01  5.6263E-01 -1.0670E-01
  3.6924E+01  5.5836E-01 -1.0813E-01
  3.7648E+01  5.5375E-01 -1.0952E-01
  3.8372E+01  5.4884E-01 -1.1087E-01
  3.9096E+01  5.4365E-01 -1.1219E-01
  3.9820E+01  5.3821E-01 -1.1346E-01
  4.0544E+01  5.3251E-01 -1.1469E-01
  4.1268E+01  5.2662E-01 -1.1588E-01
  4.1992E+01  5.2057E-01 -1.1703E-01
  4.2716E+01  5.1439E-01 -1.1813E-01
  4.3440E+01  5.0810E-01 -1.1919E-01
  4.4164E+01  5.0174E-01 -1.2020E-01
  4.4888E+01  4.9532E-01 -1.2117E-01
  4.5612E+01  4.8889E-01 -1.2210E-01
  4.6336E+01  4.8245E-01 -1.2298E-01
  4.7060E+01  4.7602E-01 -1.2383E-01
  4.7784E+01  4.6963E-01 -1.2463E-01
  4.8508E+01  4.6330E-01 -1.2539E-01
  4.9232E+01  4.5704E-01 -1.2612E-01
  4.9956E+01  4.5086E-01 -1.2680E-01
  5.0680E+01  4.4478E-01 -1.2746E-01
  5.1404E+01  4.3879E-01 -1.2807E-01
  5.2128E+01  4.3293E-01 -1.2866E-01
  5.2852E+01  4.2716E-01 -1.2921E-01
  5.3576E+01  4.2149E-01 -1.2973E-01
  5.4300E+01  4.1591E-01 -1.3023E-01
  5.5024E+01  4.1043E-01 -1.3069E-01
  5.5748E+01  4.0505E-01 -1.3113E-01
  5.6472E+01  3.9974E-01 -1.3155E-01
  5.7196E+01  3.9451E-01 -1.3193E-01
  5.7920E+01  3.8934E-01 -1.3229E-01
  5.8644E+01  3.8424E-01 -1.3263E-01
  5.9368E+01  3.7920E-01 -1.3294E-01
  6.0092E+01  3.7420E-01 -1.3323E-01
  6.0816E+01  3.6924E-01 -1.3349E-01
  6.1540E+01  3.6430E-01 -1.3373E-01
  6.2264E+01  3.5938E-01 -1.3395E-01
  6.2988E+01  3.5446E-01 -1.3414E-01
  6.3712E+01  3.4954E-01 -1.3431E-01
  6.4436E+01  3.4460E-01 -1.3445E-01
  6.5160E+01  3.3964E-01 -1.3457E-01
  6.5884E+01  3.3466E-01 -1.3467E-01
  6.6608E+01  3.2963E-01 -1.3473E-01
  6.7332E+01  3.2456E-01 -1.3478E-01
  6.8056E+01  3.1946E-01 -1.3479E-01
  6.8780E+01  3.1432E-01 -1.3478E-01
  6.9504E+01  3.0915E-01 -1.3474E-01
  7.0228E+01  3.0393E-01 -1.3467E-01
  7.0952E+01  2.9868E-01 -1.3458E-01
  7.1676E+01  2.9340E-01 -1.3445E-01
  7.2400E+01  2.8810E-01 -1.3430E-01
  7.3124E+01  2.8277E-01 -1.3412E-01
  7.3848E+01  2.7742E-01 -1.3391E-01
  7.4572E+01  2.7206E-01 -1.3368E-01
  7.5296E+01  2.6669E-01 -1.3341E-01
  7.6020E+01  2.6131E-01 -1.3312E-01
  7.6744E+01  2.5591E-01 -1.3279E-01
  7.7468E+01  2.5050E-01 -1.3244E-01
  7.8192E+01  2.4509E-01 -1.3206E-01
