# CREATED BY GENE DIAGNOSTICS TOOL on Wed Dec 16 17:13:46 2020
# diag: timetrace, run(s): 0010, time window: 0-3000(1359 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAM_HP_scan/scanfiles0000/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9997E-01  0.0000E+00
  2.2100E+00  9.4220E-01 -1.1687E-03
  4.4200E+00  8.5714E-01 -2.1408E-03
  6.6300E+00  8.1015E-01 -3.0427E-03
  8.8400E+00  7.6617E-01 -3.8855E-03
  1.1050E+01  7.1326E-01 -4.5847E-03
  1.3260E+01  6.6881E-01 -5.1310E-03
  1.5470E+01  6.3915E-01 -5.5730E-03
  1.7680E+01  6.2071E-01 -5.9578E-03
  1.9890E+01  6.1091E-01 -6.3274E-03
  2.2100E+01  6.0844E-01 -6.7173E-03
  2.4310E+01  6.1102E-01 -7.1481E-03
  2.6520E+01  6.1574E-01 -7.6237E-03
  2.8730E+01  6.2012E-01 -8.1326E-03
  3.0940E+01  6.2240E-01 -8.6554E-03
  3.3150E+01  6.2167E-01 -9.1748E-03
  3.5360E+01  6.1766E-01 -9.6733E-03
  3.7570E+01  6.1069E-01 -1.0142E-02
  3.9780E+01  6.0155E-01 -1.0580E-02
  4.1990E+01  5.9104E-01 -1.0984E-02
  4.4200E+01  5.8011E-01 -1.1365E-02
  4.6410E+01  5.6943E-01 -1.1726E-02
  4.8620E+01  5.5953E-01 -1.2076E-02
  5.0830E+01  5.5079E-01 -1.2420E-02
  5.3040E+01  5.4322E-01 -1.2762E-02
  5.5250E+01  5.3676E-01 -1.3104E-02
  5.7460E+01  5.3120E-01 -1.3447E-02
  5.9670E+01  5.2632E-01 -1.3789E-02
  6.1880E+01  5.2183E-01 -1.4128E-02
  6.4090E+01  5.1751E-01 -1.4460E-02
  6.6300E+01  5.1317E-01 -1.4787E-02
  6.8510E+01  5.0872E-01 -1.5100E-02
  7.0720E+01  5.0410E-01 -1.5400E-02
  7.2930E+01  4.9936E-01 -1.5692E-02
  7.5140E+01  4.9457E-01 -1.5965E-02
  7.7350E+01  4.8970E-01 -1.6229E-02
  7.9560E+01  4.8460E-01 -1.6498E-02
  8.1770E+01  4.7951E-01 -1.6751E-02
  8.3980E+01  4.7490E-01 -1.6988E-02
  8.6190E+01  4.7064E-01 -1.7228E-02
  8.8400E+01  4.6638E-01 -1.7467E-02
  9.0610E+01  4.6217E-01 -1.7697E-02
  9.2820E+01  4.5819E-01 -1.7922E-02
  9.5030E+01  4.5441E-01 -1.8145E-02
  9.7240E+01  4.5074E-01 -1.8365E-02
  9.9450E+01  4.4716E-01 -1.8580E-02
  1.0166E+02  4.4371E-01 -1.8790E-02
  1.0387E+02  4.4036E-01 -1.8998E-02
  1.0608E+02  4.3710E-01 -1.9203E-02
  1.0829E+02  4.3390E-01 -1.9403E-02
  1.1050E+02  4.3078E-01 -1.9600E-02
  1.1271E+02  4.2775E-01 -1.9794E-02
  1.1492E+02  4.2482E-01 -1.9985E-02
  1.1713E+02  4.2198E-01 -2.0174E-02
  1.1934E+02  4.1922E-01 -2.0361E-02
  1.2155E+02  4.1656E-01 -2.0546E-02
  1.2376E+02  4.1399E-01 -2.0730E-02
  1.2597E+02  4.1151E-01 -2.0911E-02
  1.2818E+02  4.0911E-01 -2.1092E-02
  1.3039E+02  4.0677E-01 -2.1270E-02
  1.3260E+02  4.0452E-01 -2.1447E-02
  1.3481E+02  4.0235E-01 -2.1622E-02
  1.3702E+02  4.0026E-01 -2.1796E-02
  1.3923E+02  3.9825E-01 -2.1968E-02
  1.4144E+02  3.9629E-01 -2.2139E-02
  1.4365E+02  3.9439E-01 -2.2309E-02
  1.4586E+02  3.9255E-01 -2.2479E-02
  1.4807E+02  3.9076E-01 -2.2647E-02
  1.5028E+02  3.8902E-01 -2.2814E-02
  1.5249E+02  3.8733E-01 -2.2980E-02
  1.5470E+02  3.8567E-01 -2.3144E-02
  1.5691E+02  3.8406E-01 -2.3309E-02
  1.5912E+02  3.8250E-01 -2.3472E-02
  1.6133E+02  3.8099E-01 -2.3635E-02
  1.6354E+02  3.7952E-01 -2.3797E-02
  1.6575E+02  3.7807E-01 -2.3959E-02
  1.6796E+02  3.7664E-01 -2.4120E-02
  1.7017E+02  3.7525E-01 -2.4281E-02
  1.7238E+02  3.7390E-01 -2.4441E-02
  1.7459E+02  3.7260E-01 -2.4601E-02
  1.7680E+02  3.7134E-01 -2.4760E-02
  1.7901E+02  3.7008E-01 -2.4919E-02
  1.8122E+02  3.6881E-01 -2.5078E-02
  1.8343E+02  3.6753E-01 -2.5236E-02
  1.8564E+02  3.6628E-01 -2.5393E-02
  1.8785E+02  3.6508E-01 -2.5550E-02
  1.9006E+02  3.6395E-01 -2.5707E-02
  1.9227E+02  3.6288E-01 -2.5863E-02
  1.9448E+02  3.6184E-01 -2.6020E-02
  1.9669E+02  3.6079E-01 -2.6175E-02
  1.9890E+02  3.5970E-01 -2.6331E-02
  2.0111E+02  3.5857E-01 -2.6486E-02
  2.0332E+02  3.5742E-01 -2.6641E-02
  2.0553E+02  3.5629E-01 -2.6795E-02
  2.0774E+02  3.5521E-01 -2.6949E-02
  2.0995E+02  3.5421E-01 -2.7102E-02
  2.1216E+02  3.5327E-01 -2.7255E-02
  2.1437E+02  3.5238E-01 -2.7407E-02
  2.1658E+02  3.5151E-01 -2.7560E-02
  2.1879E+02  3.5063E-01 -2.7712E-02
  2.2100E+02  3.4971E-01 -2.7864E-02
  2.2321E+02  3.4875E-01 -2.8016E-02
  2.2542E+02  3.4776E-01 -2.8167E-02
  2.2763E+02  3.4675E-01 -2.8318E-02
  2.2984E+02  3.4576E-01 -2.8467E-02
  2.3205E+02  3.4481E-01 -2.8617E-02
  2.3426E+02  3.4390E-01 -2.8765E-02
  2.3647E+02  3.4303E-01 -2.8914E-02
  2.3868E+02  3.4219E-01 -2.9062E-02
  2.4089E+02  3.4136E-01 -2.9210E-02
  2.4310E+02  3.4054E-01 -2.9358E-02
  2.4531E+02  3.3973E-01 -2.9506E-02
  2.4752E+02  3.3892E-01 -2.9653E-02
  2.4973E+02  3.3815E-01 -2.9800E-02
  2.5194E+02  3.3742E-01 -2.9947E-02
  2.5415E+02  3.3672E-01 -3.0093E-02
  2.5636E+02  3.3602E-01 -3.0239E-02
  2.5857E+02  3.3530E-01 -3.0385E-02
  2.6078E+02  3.3452E-01 -3.0529E-02
  2.6299E+02  3.3370E-01 -3.0674E-02
  2.6520E+02  3.3282E-01 -3.0817E-02
  2.6741E+02  3.3192E-01 -3.0960E-02
  2.6962E+02  3.3103E-01 -3.1103E-02
