# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar 17 17:41:46 2021
# diag: timetrace, run(s): 0009, time window: 0-1000(1458 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAMZF_convergence/w7x_surface/scanfiles0003/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9990E-01  0.0000E+00
  6.8640E-01  9.9294E-01 -4.4407E-03
  1.3728E+00  9.7416E-01 -8.7588E-03
  2.0592E+00  9.4804E-01 -1.2867E-02
  2.7456E+00  9.1944E-01 -1.6726E-02
  3.4320E+00  8.9229E-01 -2.0339E-02
  4.1184E+00  8.6886E-01 -2.3737E-02
  4.8048E+00  8.4974E-01 -2.6963E-02
  5.4912E+00  8.3414E-01 -3.0054E-02
  6.1776E+00  8.2051E-01 -3.3035E-02
  6.8640E+00  8.0726E-01 -3.5917E-02
  7.5504E+00  7.9333E-01 -3.8697E-02
  8.2368E+00  7.7831E-01 -4.1367E-02
  8.9232E+00  7.6230E-01 -4.3917E-02
  9.6096E+00  7.4571E-01 -4.6341E-02
  1.0296E+01  7.2906E-01 -4.8635E-02
  1.0982E+01  7.1290E-01 -5.0803E-02
  1.1669E+01  6.9771E-01 -5.2853E-02
  1.2355E+01  6.8375E-01 -5.4797E-02
  1.3042E+01  6.7106E-01 -5.6646E-02
  1.3728E+01  6.5954E-01 -5.8412E-02
  1.4414E+01  6.4913E-01 -6.0106E-02
  1.5101E+01  6.3977E-01 -6.1738E-02
  1.5787E+01  6.3139E-01 -6.3316E-02
  1.6474E+01  6.2390E-01 -6.4849E-02
  1.7160E+01  6.1722E-01 -6.6345E-02
  1.7846E+01  6.1135E-01 -6.7809E-02
  1.8533E+01  6.0631E-01 -6.9250E-02
  1.9219E+01  6.0205E-01 -7.0674E-02
  1.9906E+01  5.9851E-01 -7.2086E-02
  2.0592E+01  5.9557E-01 -7.3493E-02
  2.1278E+01  5.9322E-01 -7.4898E-02
  2.1965E+01  5.9139E-01 -7.6305E-02
  2.2651E+01  5.9001E-01 -7.7718E-02
  2.3338E+01  5.8898E-01 -7.9140E-02
  2.4024E+01  5.8821E-01 -8.0571E-02
  2.4710E+01  5.8766E-01 -8.2012E-02
  2.5397E+01  5.8727E-01 -8.3465E-02
  2.6083E+01  5.8698E-01 -8.4928E-02
  2.6770E+01  5.8670E-01 -8.6402E-02
  2.7456E+01  5.8636E-01 -8.7884E-02
  2.8142E+01  5.8595E-01 -8.9373E-02
  2.8829E+01  5.8541E-01 -9.0868E-02
  2.9515E+01  5.8469E-01 -9.2366E-02
  3.0202E+01  5.8372E-01 -9.3864E-02
  3.0888E+01  5.8247E-01 -9.5359E-02
  3.1574E+01  5.8095E-01 -9.6849E-02
  3.2261E+01  5.7912E-01 -9.8329E-02
  3.2947E+01  5.7697E-01 -9.9798E-02
  3.3634E+01  5.7446E-01 -1.0125E-01
  3.4320E+01  5.7159E-01 -1.0269E-01
  3.5006E+01  5.6840E-01 -1.0410E-01
  3.5693E+01  5.6489E-01 -1.0549E-01
  3.6379E+01  5.6104E-01 -1.0685E-01
  3.7066E+01  5.5687E-01 -1.0818E-01
  3.7752E+01  5.5239E-01 -1.0948E-01
  3.8438E+01  5.4765E-01 -1.1075E-01
  3.9125E+01  5.4267E-01 -1.1198E-01
  3.9811E+01  5.3746E-01 -1.1318E-01
  4.0498E+01  5.3202E-01 -1.1433E-01
  4.1184E+01  5.2641E-01 -1.1545E-01
  4.1870E+01  5.2066E-01 -1.1653E-01
  4.2557E+01  5.1478E-01 -1.1757E-01
  4.3243E+01  5.0881E-01 -1.1856E-01
  4.3930E+01  5.0275E-01 -1.1952E-01
  4.4616E+01  4.9665E-01 -1.2044E-01
  4.5302E+01  4.9053E-01 -1.2132E-01
  4.5989E+01  4.8440E-01 -1.2215E-01
  4.6675E+01  4.7829E-01 -1.2296E-01
  4.7362E+01  4.7219E-01 -1.2372E-01
  4.8048E+01  4.6616E-01 -1.2445E-01
  4.8734E+01  4.6019E-01 -1.2514E-01
  4.9421E+01  4.5429E-01 -1.2580E-01
  5.0107E+01  4.4846E-01 -1.2643E-01
  5.0794E+01  4.4272E-01 -1.2702E-01
  5.1480E+01  4.3707E-01 -1.2758E-01
  5.2166E+01  4.3153E-01 -1.2812E-01
  5.2853E+01  4.2608E-01 -1.2863E-01
  5.3539E+01  4.2072E-01 -1.2911E-01
  5.4226E+01  4.1545E-01 -1.2956E-01
  5.4912E+01  4.1027E-01 -1.2999E-01
  5.5598E+01  4.0519E-01 -1.3039E-01
  5.6285E+01  4.0019E-01 -1.3077E-01
  5.6971E+01  3.9525E-01 -1.3112E-01
  5.7658E+01  3.9038E-01 -1.3146E-01
  5.8344E+01  3.8557E-01 -1.3177E-01
  5.9030E+01  3.8082E-01 -1.3206E-01
  5.9717E+01  3.7611E-01 -1.3233E-01
  6.0403E+01  3.7143E-01 -1.3257E-01
  6.1090E+01  3.6678E-01 -1.3280E-01
  6.1776E+01  3.6214E-01 -1.3300E-01
  6.2462E+01  3.5752E-01 -1.3319E-01
  6.3149E+01  3.5290E-01 -1.3335E-01
  6.3835E+01  3.4827E-01 -1.3349E-01
  6.4522E+01  3.4363E-01 -1.3360E-01
  6.5208E+01  3.3898E-01 -1.3370E-01
  6.5894E+01  3.3431E-01 -1.3377E-01
  6.6581E+01  3.2961E-01 -1.3382E-01
  6.7267E+01  3.2488E-01 -1.3385E-01
  6.7954E+01  3.2012E-01 -1.3385E-01
  6.8640E+01  3.1533E-01 -1.3383E-01
  6.9326E+01  3.1051E-01 -1.3378E-01
  7.0013E+01  3.0566E-01 -1.3371E-01
  7.0699E+01  3.0076E-01 -1.3362E-01
  7.1386E+01  2.9584E-01 -1.3350E-01
  7.2072E+01  2.9089E-01 -1.3335E-01
  7.2758E+01  2.8590E-01 -1.3318E-01
  7.3445E+01  2.8089E-01 -1.3299E-01
  7.4131E+01  2.7585E-01 -1.3277E-01
  7.4818E+01  2.7079E-01 -1.3252E-01
