# CREATED BY GENE DIAGNOSTICS TOOL on Fri Dec 11 19:56:13 2020
# diag: gamdiag, run(s): 0027, time window: 0-1500(1567 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAM_HP_scan/LHD_s0.25_alpha-pi10_npol1_nz0256/
# normalization: L_ref=1.65m
#
# xind= 0, x/a= 0.5, q= 2.1464562
# Fit:    0.046800968,29.397398,12.500036
# Analytic (Gao, Zhou/Yu): 0.078523524,0.34107218,4.4482279
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9998E-01  0.0000E+00
  9.5800E-01  9.0266E-01 -2.0735E-03
  1.9160E+00  7.8544E-01 -3.9032E-03
  2.8740E+00  6.4688E-01 -5.4527E-03
  3.8320E+00  5.0370E-01 -6.5002E-03
  4.7900E+00  3.7988E-01 -6.9524E-03
  5.7480E+00  2.8146E-01 -6.8085E-03
  6.7060E+00  2.0872E-01 -6.2014E-03
  7.6640E+00  1.5781E-01 -5.2804E-03
  8.6220E+00  1.2356E-01 -4.2518E-03
  9.5800E+00  1.0120E-01 -3.2612E-03
  1.0538E+01  8.6735E-02 -2.4216E-03
  1.1496E+01  7.7496E-02 -1.7666E-03
  1.2454E+01  7.2143E-02 -1.3160E-03
  1.3412E+01  6.7728E-02 -9.3409E-04
  1.4370E+01  6.3062E-02 -7.8438E-04
  1.5328E+01  6.0767E-02 -5.0663E-04
  1.6286E+01  6.0568E-02 -4.4209E-04
  1.7244E+01  6.0029E-02 -5.1163E-04
  1.8202E+01  6.0463E-02 -8.8567E-04
  1.9160E+01  6.0091E-02 -1.4343E-03
  2.0118E+01  6.1180E-02 -2.0989E-03
  2.1076E+01  6.0232E-02 -2.7732E-03
  2.2034E+01  5.7726E-02 -3.3329E-03
  2.2992E+01  5.3418E-02 -3.5812E-03
  2.3950E+01  4.6490E-02 -3.4761E-03
  2.4908E+01  3.7424E-02 -3.0340E-03
  2.5866E+01  2.6847E-02 -2.2946E-03
  2.6824E+01  1.5432E-02 -1.3605E-03
  2.7782E+01  3.9420E-03 -2.9260E-04
  2.8740E+01 -6.3261E-03  7.4252E-04
  2.9698E+01 -1.5043E-02  1.6720E-03
  3.0656E+01 -2.1861E-02  2.4145E-03
  3.1614E+01 -2.6754E-02  2.9374E-03
  3.2572E+01 -2.9223E-02  3.1759E-03
  3.3530E+01 -2.9935E-02  3.2665E-03
  3.4488E+01 -2.8437E-02  3.0801E-03
  3.5446E+01 -2.5371E-02  2.7841E-03
  3.6404E+01 -2.0365E-02  2.2801E-03
  3.7362E+01 -1.5927E-02  1.8309E-03
  3.8320E+01 -1.0340E-02  1.1970E-03
  3.9278E+01 -5.2695E-03  6.1292E-04
  4.0236E+01 -9.7296E-05  2.9019E-05
  4.1194E+01  5.2362E-03 -5.4808E-04
  4.2152E+01  1.0815E-02 -1.1179E-03
  4.3110E+01  1.6018E-02 -1.6066E-03
  4.4068E+01  2.1457E-02 -2.1246E-03
  4.5026E+01  2.5970E-02 -2.5442E-03
  4.5984E+01  3.0253E-02 -2.9524E-03
  4.6942E+01  3.3793E-02 -3.2896E-03
  4.7900E+01  3.6922E-02 -3.5749E-03
  4.8858E+01  3.9788E-02 -3.8605E-03
  4.9816E+01  4.2311E-02 -4.1024E-03
  5.0774E+01  4.4903E-02 -4.3279E-03
  5.1732E+01  4.7226E-02 -4.4840E-03
  5.2690E+01  4.9472E-02 -4.6225E-03
  5.3648E+01  5.1855E-02 -4.7789E-03
  5.4606E+01  5.3886E-02 -4.9111E-03
  5.5564E+01  5.5674E-02 -5.0077E-03
  5.6522E+01  5.7200E-02 -5.0779E-03
  5.7480E+01  5.8218E-02 -5.1026E-03
  5.8438E+01  5.8851E-02 -5.1122E-03
  5.9396E+01  5.9319E-02 -5.1173E-03
  6.0354E+01  5.9600E-02 -5.1062E-03
  6.1312E+01  5.9570E-02 -5.0229E-03
  6.2270E+01  5.9328E-02 -4.8708E-03
  6.3228E+01  5.8963E-02 -4.6901E-03
  6.4186E+01  5.8475E-02 -4.4973E-03
  6.5144E+01  5.7930E-02 -4.3320E-03
  6.6102E+01  5.7338E-02 -4.1892E-03
  6.7060E+01  5.6668E-02 -4.0555E-03
  6.8018E+01  5.5852E-02 -3.8986E-03
  6.8976E+01  5.4912E-02 -3.7317E-03
  6.9934E+01  5.3747E-02 -3.5418E-03
  7.0892E+01  5.2437E-02 -3.3567E-03
  7.1850E+01  5.1091E-02 -3.1924E-03
  7.2808E+01  4.9948E-02 -3.0728E-03
  7.3766E+01  4.9074E-02 -2.9895E-03
  7.4724E+01  4.8449E-02 -2.9470E-03
  7.5682E+01  4.7841E-02 -2.9086E-03
  7.6640E+01  4.7138E-02 -2.8687E-03
  7.7598E+01  4.6280E-02 -2.8264E-03
  7.8556E+01  4.5308E-02 -2.7712E-03
  7.9514E+01  4.4501E-02 -2.7372E-03
  8.0472E+01  4.3971E-02 -2.7241E-03
  8.1430E+01  4.3776E-02 -2.7447E-03
  8.2388E+01  4.3819E-02 -2.8007E-03
  8.3346E+01  4.3925E-02 -2.8782E-03
  8.4304E+01  4.3994E-02 -2.9680E-03
  8.5262E+01  4.3991E-02 -3.0575E-03
  8.6220E+01  4.4018E-02 -3.1454E-03
  8.7178E+01  4.4174E-02 -3.2273E-03
  8.8136E+01  4.4527E-02 -3.3093E-03
  8.9094E+01  4.5026E-02 -3.3899E-03
  9.0052E+01  4.5600E-02 -3.4765E-03
  9.1010E+01  4.6106E-02 -3.5649E-03
  9.1968E+01  4.6486E-02 -3.6566E-03
  9.2926E+01  4.6743E-02 -3.7535E-03
  9.3884E+01  4.6903E-02 -3.8476E-03
  9.4842E+01  4.7039E-02 -3.9447E-03
  9.5800E+01  4.7188E-02 -4.0449E-03
  9.6758E+01  4.7332E-02 -4.1420E-03
  9.7716E+01  4.7437E-02 -4.2352E-03
  9.8674E+01  4.7456E-02 -4.3240E-03
  9.9632E+01  4.7359E-02 -4.4079E-03
  1.0059E+02  4.7141E-02 -4.4839E-03
  1.0155E+02  4.6838E-02 -4.5510E-03
  1.0251E+02  4.6475E-02 -4.6052E-03
  1.0346E+02  4.6090E-02 -4.6481E-03
