# CREATED BY GENE DIAGNOSTICS TOOL on Mon Mar 15 20:54:09 2021
# diag: timetrace, run(s): 0002, time window: 0-6000(24795 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAMZF_convergence/w7x_surface/scanfiles0001/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9991E-01  0.0000E+00
  2.4200E-01  9.9898E-01 -2.6120E-03
  4.8400E-01  9.9632E-01 -5.2142E-03
  7.2600E-01  9.9205E-01 -7.7976E-03
  9.6800E-01  9.8631E-01 -1.0355E-02
  1.2100E+00  9.7928E-01 -1.2878E-02
  1.4520E+00  9.7118E-01 -1.5361E-02
  1.6940E+00  9.6223E-01 -1.7799E-02
  1.9360E+00  9.5264E-01 -2.0189E-02
  2.1780E+00  9.4263E-01 -2.2527E-02
  2.4200E+00  9.3241E-01 -2.4813E-02
  2.6620E+00  9.2218E-01 -2.7047E-02
  2.9040E+00  9.1208E-01 -2.9228E-02
  3.1460E+00  9.0227E-01 -3.1360E-02
  3.3880E+00  8.9285E-01 -3.3442E-02
  3.6300E+00  8.8391E-01 -3.5480E-02
  3.8720E+00  8.7549E-01 -3.7474E-02
  4.1140E+00  8.6763E-01 -3.9429E-02
  4.3560E+00  8.6032E-01 -4.1348E-02
  4.5980E+00  8.5354E-01 -4.3233E-02
  4.8400E+00  8.4725E-01 -4.5088E-02
  5.0820E+00  8.4138E-01 -4.6915E-02
  5.3240E+00  8.3588E-01 -4.8716E-02
  5.5660E+00  8.3066E-01 -5.0492E-02
  5.8080E+00  8.2566E-01 -5.2247E-02
  6.0500E+00  8.2081E-01 -5.3979E-02
  6.2920E+00  8.1603E-01 -5.5691E-02
  6.5340E+00  8.1127E-01 -5.7382E-02
  6.7760E+00  8.0648E-01 -5.9051E-02
  7.0180E+00  8.0162E-01 -6.0700E-02
  7.2600E+00  7.9665E-01 -6.2327E-02
  7.5020E+00  7.9155E-01 -6.3932E-02
  7.7440E+00  7.8631E-01 -6.5515E-02
  7.9860E+00  7.8091E-01 -6.7073E-02
  8.2280E+00  7.7537E-01 -6.8607E-02
  8.4700E+00  7.6970E-01 -7.0115E-02
  8.7120E+00  7.6390E-01 -7.1598E-02
  8.9540E+00  7.5801E-01 -7.3055E-02
  9.1960E+00  7.5203E-01 -7.4485E-02
  9.4380E+00  7.4601E-01 -7.5887E-02
  9.6800E+00  7.3997E-01 -7.7263E-02
  9.9220E+00  7.3393E-01 -7.8612E-02
  1.0164E+01  7.2793E-01 -7.9933E-02
  1.0406E+01  7.2198E-01 -8.1229E-02
  1.0648E+01  7.1610E-01 -8.2498E-02
  1.0890E+01  7.1033E-01 -8.3742E-02
  1.1132E+01  7.0466E-01 -8.4960E-02
  1.1374E+01  6.9913E-01 -8.6155E-02
  1.1616E+01  6.9373E-01 -8.7327E-02
  1.1858E+01  6.8848E-01 -8.8476E-02
  1.2100E+01  6.8339E-01 -8.9604E-02
  1.2342E+01  6.7845E-01 -9.0711E-02
  1.2584E+01  6.7367E-01 -9.1798E-02
  1.2826E+01  6.6904E-01 -9.2866E-02
  1.3068E+01  6.6457E-01 -9.3917E-02
  1.3310E+01  6.6025E-01 -9.4950E-02
  1.3552E+01  6.5608E-01 -9.5967E-02
  1.3794E+01  6.5206E-01 -9.6968E-02
  1.4036E+01  6.4817E-01 -9.7955E-02
  1.4278E+01  6.4441E-01 -9.8927E-02
  1.4520E+01  6.4078E-01 -9.9887E-02
  1.4762E+01  6.3728E-01 -1.0083E-01
  1.5004E+01  6.3390E-01 -1.0177E-01
  1.5246E+01  6.3064E-01 -1.0269E-01
  1.5488E+01  6.2750E-01 -1.0360E-01
  1.5730E+01  6.2447E-01 -1.0450E-01
  1.5972E+01  6.2155E-01 -1.0540E-01
  1.6214E+01  6.1873E-01 -1.0628E-01
  1.6456E+01  6.1603E-01 -1.0715E-01
  1.6698E+01  6.1342E-01 -1.0802E-01
  1.6940E+01  6.1093E-01 -1.0888E-01
  1.7182E+01  6.0853E-01 -1.0973E-01
  1.7424E+01  6.0624E-01 -1.1058E-01
  1.7666E+01  6.0405E-01 -1.1141E-01
  1.7908E+01  6.0196E-01 -1.1225E-01
  1.8150E+01  5.9997E-01 -1.1308E-01
  1.8392E+01  5.9808E-01 -1.1390E-01
  1.8634E+01  5.9629E-01 -1.1472E-01
  1.8876E+01  5.9458E-01 -1.1553E-01
  1.9118E+01  5.9297E-01 -1.1635E-01
  1.9360E+01  5.9145E-01 -1.1716E-01
  1.9602E+01  5.9002E-01 -1.1796E-01
  1.9844E+01  5.8867E-01 -1.1877E-01
  2.0086E+01  5.8741E-01 -1.1957E-01
  2.0328E+01  5.8622E-01 -1.2038E-01
  2.0570E+01  5.8511E-01 -1.2118E-01
  2.0812E+01  5.8408E-01 -1.2198E-01
  2.1054E+01  5.8311E-01 -1.2278E-01
  2.1296E+01  5.8221E-01 -1.2358E-01
  2.1538E+01  5.8138E-01 -1.2438E-01
  2.1780E+01  5.8060E-01 -1.2518E-01
  2.2022E+01  5.7988E-01 -1.2598E-01
  2.2264E+01  5.7921E-01 -1.2679E-01
  2.2506E+01  5.7859E-01 -1.2759E-01
  2.2748E+01  5.7802E-01 -1.2839E-01
  2.2990E+01  5.7749E-01 -1.2920E-01
  2.3232E+01  5.7700E-01 -1.3001E-01
  2.3474E+01  5.7654E-01 -1.3082E-01
  2.3716E+01  5.7612E-01 -1.3163E-01
  2.3958E+01  5.7573E-01 -1.3244E-01
  2.4200E+01  5.7536E-01 -1.3326E-01
  2.4442E+01  5.7502E-01 -1.3408E-01
  2.4684E+01  5.7470E-01 -1.3490E-01
  2.4926E+01  5.7440E-01 -1.3572E-01
  2.5168E+01  5.7412E-01 -1.3654E-01
  2.5410E+01  5.7385E-01 -1.3737E-01
  2.5652E+01  5.7359E-01 -1.3819E-01
  2.5894E+01  5.7333E-01 -1.3902E-01
  2.6136E+01  5.7308E-01 -1.3985E-01
  2.6378E+01  5.7282E-01 -1.4069E-01
  2.6620E+01  5.7257E-01 -1.4152E-01
  2.6862E+01  5.7231E-01 -1.4236E-01
