# CREATED BY GENE DIAGNOSTICS TOOL on Fri Dec 11 17:41:45 2020
# diag: timetrace, run(s): 0012, time window: 0-1500(1417 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAM_HP_scan/LHD_s0.25_alpha0_npol1_nz0256/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9998E-01  0.0000E+00
  1.0600E+00  8.7502E-01  4.6865E-03
  2.1200E+00  7.0571E-01  7.8265E-03
  3.1800E+00  4.7726E-01  9.3805E-03
  4.2400E+00  2.4410E-01  9.0581E-03
  5.3000E+00  4.1435E-02  7.0402E-03
  6.3600E+00 -1.0742E-01  3.7887E-03
  7.4200E+00 -1.9370E-01  1.8979E-05
  8.4800E+00 -2.2119E-01 -3.5019E-03
  9.5400E+00 -2.0149E-01 -6.1159E-03
  1.0600E+01 -1.5076E-01 -7.4789E-03
  1.1660E+01 -8.6176E-02 -7.4931E-03
  1.2720E+01 -2.1888E-02 -6.3233E-03
  1.3780E+01  3.1602E-02 -4.4868E-03
  1.4840E+01  6.6951E-02 -2.3857E-03
  1.5900E+01  8.1293E-02 -3.9412E-04
  1.6960E+01  8.2957E-02  7.6055E-04
  1.8020E+01  6.9420E-02  1.3871E-03
  1.9080E+01  5.6182E-02  1.5337E-03
  2.0140E+01  4.0668E-02  1.2600E-03
  2.1200E+01  3.1835E-02  1.0392E-03
  2.2260E+01  3.1726E-02  1.0917E-03
  2.3320E+01  4.0397E-02  1.5616E-03
  2.4380E+01  5.6189E-02  2.5300E-03
  2.5440E+01  7.5880E-02  3.8935E-03
  2.6500E+01  9.5974E-02  5.4469E-03
  2.7560E+01  1.1298E-01  6.9005E-03
  2.8620E+01  1.2424E-01  7.9541E-03
  2.9680E+01  1.2846E-01  8.4601E-03
  3.0740E+01  1.2522E-01  8.2898E-03
  3.1800E+01  1.1504E-01  7.3308E-03
  3.2860E+01  1.0069E-01  5.9475E-03
  3.3920E+01  8.3749E-02  4.1561E-03
  3.4980E+01  6.5655E-02  2.1925E-03
  3.6040E+01  5.1128E-02  4.1393E-04
  3.7100E+01  3.7915E-02 -1.1518E-03
  3.8160E+01  2.9357E-02 -2.2149E-03
  3.9220E+01  2.4653E-02 -2.8257E-03
  4.0280E+01  2.3461E-02 -2.9641E-03
  4.1340E+01  2.4827E-02 -2.6959E-03
  4.2400E+01  2.7826E-02 -2.1452E-03
  4.3460E+01  3.2072E-02 -1.4030E-03
  4.4520E+01  3.6604E-02 -6.0622E-04
  4.5580E+01  4.1466E-02  1.7991E-04
  4.6640E+01  4.5567E-02  9.1112E-04
  4.7700E+01  4.9128E-02  1.5893E-03
  4.8760E+01  5.1272E-02  2.1699E-03
  4.9820E+01  5.3509E-02  2.7133E-03
  5.0880E+01  5.5979E-02  3.2215E-03
  5.1940E+01  5.9136E-02  3.6795E-03
  5.3000E+01  6.3416E-02  4.1722E-03
  5.4060E+01  6.6883E-02  4.6162E-03
  5.5120E+01  6.9506E-02  5.0288E-03
  5.6180E+01  7.0144E-02  5.3048E-03
  5.7240E+01  6.8952E-02  5.4063E-03
  5.8300E+01  6.6819E-02  5.3121E-03
  5.9360E+01  6.4779E-02  5.0394E-03
  6.0420E+01  6.3601E-02  4.6383E-03
  6.1480E+01  6.3435E-02  4.1614E-03
  6.2540E+01  6.3450E-02  3.6262E-03
  6.3600E+01  6.2797E-02  3.0806E-03
  6.4660E+01  6.0772E-02  2.5370E-03
  6.5720E+01  5.7085E-02  2.0346E-03
  6.6780E+01  5.2249E-02  1.6011E-03
  6.7840E+01  4.7414E-02  1.2691E-03
  6.8900E+01  4.3790E-02  1.0504E-03
  6.9960E+01  4.2341E-02  9.5671E-04
  7.1020E+01  4.3031E-02  9.6848E-04
  7.2080E+01  4.5515E-02  1.1042E-03
  7.3140E+01  4.8647E-02  1.3339E-03
  7.4200E+01  5.1638E-02  1.6564E-03
  7.5260E+01  5.3823E-02  2.0455E-03
  7.6320E+01  5.4686E-02  2.4599E-03
  7.7380E+01  5.4300E-02  2.8647E-03
  7.8440E+01  5.3191E-02  3.2281E-03
  7.9500E+01  5.2033E-02  3.5252E-03
  8.0560E+01  5.1497E-02  3.7621E-03
  8.1620E+01  5.1790E-02  3.9386E-03
  8.2680E+01  5.2901E-02  4.0744E-03
  8.3740E+01  5.4540E-02  4.1797E-03
  8.4800E+01  5.6417E-02  4.2612E-03
  8.5860E+01  5.8141E-02  4.3140E-03
  8.6920E+01  5.9331E-02  4.3366E-03
  8.7980E+01  5.9536E-02  4.3110E-03
  8.9040E+01  5.8705E-02  4.2387E-03
  9.0100E+01  5.7043E-02  4.1073E-03
  9.1160E+01  5.5162E-02  3.9317E-03
  9.2220E+01  5.3487E-02  3.7217E-03
  9.3280E+01  5.2113E-02  3.4954E-03
  9.4340E+01  5.0976E-02  3.2774E-03
  9.5400E+01  5.0078E-02  3.0876E-03
  9.6460E+01  4.9614E-02  2.9451E-03
  9.7520E+01  4.9789E-02  2.8629E-03
  9.8580E+01  5.0485E-02  2.8442E-03
  9.9640E+01  5.1277E-02  2.8821E-03
  1.0070E+02  5.1681E-02  2.9667E-03
  1.0176E+02  5.1435E-02  3.0774E-03
  1.0282E+02  5.0710E-02  3.2008E-03
  1.0388E+02  4.9901E-02  3.3224E-03
  1.0494E+02  4.9418E-02  3.4390E-03
  1.0600E+02  4.9452E-02  3.5553E-03
  1.0706E+02  4.9905E-02  3.6747E-03
  1.0812E+02  5.0559E-02  3.8028E-03
  1.0918E+02  5.1175E-02  3.9349E-03
  1.1024E+02  5.1644E-02  4.0631E-03
  1.1130E+02  5.2002E-02  4.1802E-03
  1.1236E+02  5.2321E-02  4.2794E-03
  1.1342E+02  5.2632E-02  4.3595E-03
  1.1448E+02  5.2873E-02  4.4170E-03
  1.1554E+02  5.2962E-02  4.4484E-03
  1.1660E+02  5.2847E-02  4.4479E-03
  1.1766E+02  5.2541E-02  4.4154E-03
  1.1872E+02  5.2086E-02  4.3575E-03
  1.1978E+02  5.1514E-02  4.2876E-03
  1.2084E+02  5.0846E-02  4.2191E-03
  1.2190E+02  5.0110E-02  4.1599E-03
  1.2296E+02  4.9390E-02  4.1104E-03
  1.2402E+02  4.8835E-02  4.0668E-03
  1.2508E+02  4.8612E-02  4.0294E-03
  1.2614E+02  4.8788E-02  4.0036E-03
  1.2720E+02  4.9265E-02  3.9983E-03
  1.2826E+02  4.9818E-02  4.0201E-03
  1.2932E+02  5.0197E-02  4.0662E-03
  1.3038E+02  5.0256E-02  4.1277E-03
  1.3144E+02  4.9968E-02  4.1917E-03
  1.3250E+02  4.9428E-02  4.2490E-03
  1.3356E+02  4.8815E-02  4.2966E-03
  1.3462E+02  4.8364E-02  4.3393E-03
  1.3568E+02  4.8277E-02  4.3855E-03
  1.3674E+02  4.8628E-02  4.4424E-03
  1.3780E+02  4.9321E-02  4.5110E-03
  1.3886E+02  5.0132E-02  4.5870E-03
  1.3992E+02  5.0800E-02  4.6625E-03
  1.4098E+02  5.1101E-02  4.7301E-03
  1.4204E+02  5.0925E-02  4.7849E-03
  1.4310E+02  5.0329E-02  4.8235E-03
  1.4416E+02  4.9542E-02  4.8444E-03
  1.4522E+02  4.8867E-02  4.8481E-03
  1.4628E+02  4.8511E-02  4.8375E-03
  1.4734E+02  4.8481E-02  4.8180E-03
  1.4840E+02  4.8627E-02  4.7965E-03
  1.4946E+02  4.8775E-02  4.7785E-03
  1.5052E+02  4.8853E-02  4.7683E-03
  1.5158E+02  4.8880E-02  4.7674E-03
  1.5264E+02  4.8888E-02  4.7758E-03
  1.5370E+02  4.8848E-02  4.7918E-03
  1.5476E+02  4.8691E-02  4.8118E-03
  1.5582E+02  4.8407E-02  4.8322E-03
  1.5688E+02  4.8104E-02  4.8508E-03
  1.5794E+02  4.7962E-02  4.8684E-03
  1.5900E+02  4.8093E-02  4.8892E-03
  1.6006E+02  4.8430E-02  4.9172E-03
  1.6112E+02  4.8786E-02  4.9542E-03
  1.6218E+02  4.8992E-02  4.9981E-03
  1.6324E+02  4.8997E-02  5.0448E-03
  1.6430E+02  4.8848E-02  5.0904E-03
  1.6536E+02  4.8623E-02  5.1323E-03
  1.6642E+02  4.8416E-02  5.1698E-03
  1.6748E+02  4.8330E-02  5.2034E-03
  1.6854E+02  4.8413E-02  5.2339E-03
  1.6960E+02  4.8576E-02  5.2621E-03
  1.7066E+02  4.8612E-02  5.2874E-03
  1.7172E+02  4.8361E-02  5.3085E-03
